GP Practice Code,GP Practice Name,UEC Site Code,UEC Site Name,duration
A89024,THE BROADWAY MEDICAL PRACTICE,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,1562.02
A89027,SPRINGWELL MEDICAL GROUP,RTR45,FRIARAGE HOSPITAL SITE,3120.86
A89024,THE BROADWAY MEDICAL PRACTICE,RTR45,FRIARAGE HOSPITAL SITE,3120.86
A89027,SPRINGWELL MEDICAL GROUP,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,2141.92
A89024,THE BROADWAY MEDICAL PRACTICE,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,2141.92
A89030,WESTBOURNE MEDICAL GROUP,RXPBA,BISHOP AUCKLAND HOSPITAL,1822.71
A89030,WESTBOURNE MEDICAL GROUP,RNNBX,WEST CUMBERLAND HOSPITAL,8214.67
A89030,WESTBOURNE MEDICAL GROUP,RTD09,WALK IN CENTRE,1381.93
A89030,WESTBOURNE MEDICAL GROUP,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,1758.01
A89030,WESTBOURNE MEDICAL GROUP,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,3397.99
A89030,WESTBOURNE MEDICAL GROUP,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,1597.68
A89030,WESTBOURNE MEDICAL GROUP,RTR45,FRIARAGE HOSPITAL SITE,3157.03
A89030,WESTBOURNE MEDICAL GROUP,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,2121.86
A87016,THE VILLAGE GREEN SURGERY,RXPBA,BISHOP AUCKLAND HOSPITAL,2678.66
A87016,THE VILLAGE GREEN SURGERY,RNNBX,WEST CUMBERLAND HOSPITAL,8056.59
A87016,THE VILLAGE GREEN SURGERY,RTD09,WALK IN CENTRE,974.96
A87016,THE VILLAGE GREEN SURGERY,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,945.11
A87016,THE VILLAGE GREEN SURGERY,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,3239.91
A87016,THE VILLAGE GREEN SURGERY,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,765.56
A87016,THE VILLAGE GREEN SURGERY,RTR45,FRIARAGE HOSPITAL SITE,3835.04
A87016,THE VILLAGE GREEN SURGERY,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,2856.11
A87019,NELSON MEDICAL GROUP,RXPBA,BISHOP AUCKLAND HOSPITAL,2577.88
A87019,NELSON MEDICAL GROUP,RNNBX,WEST CUMBERLAND HOSPITAL,8324.32
A87019,NELSON MEDICAL GROUP,RTD09,WALK IN CENTRE,1312.28
A87019,NELSON MEDICAL GROUP,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,1000.74
A87019,NELSON MEDICAL GROUP,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,3507.64
A87019,NELSON MEDICAL GROUP,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,445.82
A87019,NELSON MEDICAL GROUP,RTR45,FRIARAGE HOSPITAL SITE,3734.27
A87019,NELSON MEDICAL GROUP,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,2755.33
A85010,CHAINBRIDGE MEDICAL PARTNERSHIP,RXPBA,BISHOP AUCKLAND HOSPITAL,2592.29
A85010,CHAINBRIDGE MEDICAL PARTNERSHIP,RNNBX,WEST CUMBERLAND HOSPITAL,7255.73
A85010,CHAINBRIDGE MEDICAL PARTNERSHIP,RTD09,WALK IN CENTRE,517.84
A85010,CHAINBRIDGE MEDICAL PARTNERSHIP,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,1058.0
A85010,CHAINBRIDGE MEDICAL PARTNERSHIP,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,2439.04
A85010,CHAINBRIDGE MEDICAL PARTNERSHIP,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,1518.5
A85010,CHAINBRIDGE MEDICAL PARTNERSHIP,RTR45,FRIARAGE HOSPITAL SITE,4118.37
A85010,CHAINBRIDGE MEDICAL PARTNERSHIP,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,2891.44
A85617,SUNNISIDE SURGERY,RXPBA,BISHOP AUCKLAND HOSPITAL,2161.24
A85617,SUNNISIDE SURGERY,RNNBX,WEST CUMBERLAND HOSPITAL,7700.24
A85617,SUNNISIDE SURGERY,RTD09,WALK IN CENTRE,969.45
A85617,SUNNISIDE SURGERY,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,1502.52
A85617,SUNNISIDE SURGERY,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,2883.56
A85617,SUNNISIDE SURGERY,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,1963.01
A85617,SUNNISIDE SURGERY,RTR45,FRIARAGE HOSPITAL SITE,3840.82
A85617,SUNNISIDE SURGERY,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,2460.39
A84034,HALTWHISTLE MEDICAL GROUP,RXPBA,BISHOP AUCKLAND HOSPITAL,3944.13
A84034,HALTWHISTLE MEDICAL GROUP,RNNBX,WEST CUMBERLAND HOSPITAL,4997.21
A84034,HALTWHISTLE MEDICAL GROUP,RTD09,WALK IN CENTRE,2566.35
A84034,HALTWHISTLE MEDICAL GROUP,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,2996.49
A84034,HALTWHISTLE MEDICAL GROUP,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,62.58
A84034,HALTWHISTLE MEDICAL GROUP,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,3456.99
A84034,HALTWHISTLE MEDICAL GROUP,RTR45,FRIARAGE HOSPITAL SITE,6114.55
A84034,HALTWHISTLE MEDICAL GROUP,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,5119.48
A84007,PONTELAND MEDICAL GROUP,RXPBA,BISHOP AUCKLAND HOSPITAL,3242.36
A84011,WHITE MEDICAL GROUP,RXPBA,BISHOP AUCKLAND HOSPITAL,3242.36
A84007,PONTELAND MEDICAL GROUP,RNNBX,WEST CUMBERLAND HOSPITAL,7355.92
A84011,WHITE MEDICAL GROUP,RNNBX,WEST CUMBERLAND HOSPITAL,7355.92
A84007,PONTELAND MEDICAL GROUP,RTD09,WALK IN CENTRE,1002.07
A84011,WHITE MEDICAL GROUP,RTD09,WALK IN CENTRE,1002.07
A84007,PONTELAND MEDICAL GROUP,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,979.86
A84011,WHITE MEDICAL GROUP,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,979.86
A84007,PONTELAND MEDICAL GROUP,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,2539.24
A84011,WHITE MEDICAL GROUP,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,2539.24
A84007,PONTELAND MEDICAL GROUP,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,1440.35
A84011,WHITE MEDICAL GROUP,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,1440.35
A84007,PONTELAND MEDICAL GROUP,RTR45,FRIARAGE HOSPITAL SITE,4678.57
A84011,WHITE MEDICAL GROUP,RTR45,FRIARAGE HOSPITAL SITE,4678.57
A84007,PONTELAND MEDICAL GROUP,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,3541.51
A84011,WHITE MEDICAL GROUP,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,3541.51
A89617,I J HEALTHCARE,RXPBA,BISHOP AUCKLAND HOSPITAL,1717.99
A89617,I J HEALTHCARE,RNNBX,WEST CUMBERLAND HOSPITAL,8109.95
A89617,I J HEALTHCARE,RTD09,WALK IN CENTRE,1277.21
A89617,I J HEALTHCARE,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,1670.13
A89617,I J HEALTHCARE,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,3293.27
A89617,I J HEALTHCARE,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,1509.8
A89617,I J HEALTHCARE,RTR45,FRIARAGE HOSPITAL SITE,3249.85
A89617,I J HEALTHCARE,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,2017.14
A89032,NEW SILKSWORTH MEDICAL PRACTICE,RXPBA,BISHOP AUCKLAND HOSPITAL,2087.0
A89011,VILLAGE SURGERY PARTNERSHIP,RXPBA,BISHOP AUCKLAND HOSPITAL,2087.0
A89032,NEW SILKSWORTH MEDICAL PRACTICE,RNNBX,WEST CUMBERLAND HOSPITAL,8593.87
A89011,VILLAGE SURGERY PARTNERSHIP,RNNBX,WEST CUMBERLAND HOSPITAL,8593.87
A89032,NEW SILKSWORTH MEDICAL PRACTICE,RTD09,WALK IN CENTRE,1701.69
A89011,VILLAGE SURGERY PARTNERSHIP,RTD09,WALK IN CENTRE,1701.69
A89032,NEW SILKSWORTH MEDICAL PRACTICE,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,1794.42
A89011,VILLAGE SURGERY PARTNERSHIP,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,1794.42
A89032,NEW SILKSWORTH MEDICAL PRACTICE,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,3777.19
A89011,VILLAGE SURGERY PARTNERSHIP,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,3777.19
A89032,NEW SILKSWORTH MEDICAL PRACTICE,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,1634.09
A89011,VILLAGE SURGERY PARTNERSHIP,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,1634.09
A89032,NEW SILKSWORTH MEDICAL PRACTICE,RTR45,FRIARAGE HOSPITAL SITE,2999.29
A89011,VILLAGE SURGERY PARTNERSHIP,RTR45,FRIARAGE HOSPITAL SITE,2999.29
A89032,NEW SILKSWORTH MEDICAL PRACTICE,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,2020.36
A89011,VILLAGE SURGERY PARTNERSHIP,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,2020.36
A84614,THE ADDERLANE SURGERY,RXPBA,BISHOP AUCKLAND HOSPITAL,2969.67
A84614,THE ADDERLANE SURGERY,RNNBX,WEST CUMBERLAND HOSPITAL,7021.32
A84614,THE ADDERLANE SURGERY,RTD09,WALK IN CENTRE,1082.16
A84614,THE ADDERLANE SURGERY,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,1622.32
A84614,THE ADDERLANE SURGERY,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,2204.63
A84614,THE ADDERLANE SURGERY,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,2082.82
A84614,THE ADDERLANE SURGERY,RTR45,FRIARAGE HOSPITAL SITE,4682.69
A84614,THE ADDERLANE SURGERY,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,3455.76
A88009,DR THORNILEY-WALKER & PARTNERS,RXPBA,BISHOP AUCKLAND HOSPITAL,2137.61
A88016,COLLIERY COURT MEDICAL GROUP,RXPBA,BISHOP AUCKLAND HOSPITAL,2137.61
A88009,DR THORNILEY-WALKER & PARTNERS,RNNBX,WEST CUMBERLAND HOSPITAL,8459.76
A88016,COLLIERY COURT MEDICAL GROUP,RNNBX,WEST CUMBERLAND HOSPITAL,8459.76
A88009,DR THORNILEY-WALKER & PARTNERS,RTD09,WALK IN CENTRE,1308.08
A88016,COLLIERY COURT MEDICAL GROUP,RTD09,WALK IN CENTRE,1308.08
A88009,DR THORNILEY-WALKER & PARTNERS,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,1322.31
A88016,COLLIERY COURT MEDICAL GROUP,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,1322.31
A88009,DR THORNILEY-WALKER & PARTNERS,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,3643.08
A88016,COLLIERY COURT MEDICAL GROUP,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,3643.08
A88009,DR THORNILEY-WALKER & PARTNERS,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,1161.98
A88016,COLLIERY COURT MEDICAL GROUP,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,1161.98
A88009,DR THORNILEY-WALKER & PARTNERS,RTR45,FRIARAGE HOSPITAL SITE,3264.39
A88016,COLLIERY COURT MEDICAL GROUP,RTR45,FRIARAGE HOSPITAL SITE,3264.39
A88009,DR THORNILEY-WALKER & PARTNERS,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,2285.45
A88016,COLLIERY COURT MEDICAL GROUP,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,2285.45
A84006,ALNWICK MEDICAL GROUP,RXPBA,BISHOP AUCKLAND HOSPITAL,4619.05
A84006,ALNWICK MEDICAL GROUP,RNNBX,WEST CUMBERLAND HOSPITAL,9133.46
A84006,ALNWICK MEDICAL GROUP,RTD09,WALK IN CENTRE,2462.24
A84006,ALNWICK MEDICAL GROUP,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,2076.73
A84006,ALNWICK MEDICAL GROUP,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,4316.78
A84006,ALNWICK MEDICAL GROUP,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,2537.22
A84006,ALNWICK MEDICAL GROUP,RTR45,FRIARAGE HOSPITAL SITE,5775.44
A84006,ALNWICK MEDICAL GROUP,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,4796.5
A85611,PELAW MEDICAL PRACTICE,RXPBA,BISHOP AUCKLAND HOSPITAL,2152.9
A85611,PELAW MEDICAL PRACTICE,RNNBX,WEST CUMBERLAND HOSPITAL,8106.15
A85611,PELAW MEDICAL PRACTICE,RTD09,WALK IN CENTRE,954.47
A85611,PELAW MEDICAL PRACTICE,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,1582.04
A85611,PELAW MEDICAL PRACTICE,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,3289.47
A85611,PELAW MEDICAL PRACTICE,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,1421.71
A85611,PELAW MEDICAL PRACTICE,RTR45,FRIARAGE HOSPITAL SITE,3504.02
A85611,PELAW MEDICAL PRACTICE,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,2452.05
A84028,SEATON PARK MEDICAL GROUP,RXPBA,BISHOP AUCKLAND HOSPITAL,3529.24
A84028,SEATON PARK MEDICAL GROUP,RNNBX,WEST CUMBERLAND HOSPITAL,8400.57
A84028,SEATON PARK MEDICAL GROUP,RTD09,WALK IN CENTRE,1729.34
A84028,SEATON PARK MEDICAL GROUP,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,823.39
A84028,SEATON PARK MEDICAL GROUP,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,3583.89
A84028,SEATON PARK MEDICAL GROUP,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,1447.41
A84028,SEATON PARK MEDICAL GROUP,RTR45,FRIARAGE HOSPITAL SITE,4685.63
A84028,SEATON PARK MEDICAL GROUP,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,3706.69
A86018,THE GROVE MEDICAL GROUP,RXPBA,BISHOP AUCKLAND HOSPITAL,2829.38
A86018,THE GROVE MEDICAL GROUP,RNNBX,WEST CUMBERLAND HOSPITAL,7545.48
A86018,THE GROVE MEDICAL GROUP,RTD09,WALK IN CENTRE,548.83
A86018,THE GROVE MEDICAL GROUP,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,906.82
A86018,THE GROVE MEDICAL GROUP,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,2728.8
A86018,THE GROVE MEDICAL GROUP,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,1271.44
A86018,THE GROVE MEDICAL GROUP,RTR45,FRIARAGE HOSPITAL SITE,4180.51
A86018,THE GROVE MEDICAL GROUP,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,3128.53
A87006,49 MARINE AVENUE SURGERY,RXPBA,BISHOP AUCKLAND HOSPITAL,3061.42
A87006,49 MARINE AVENUE SURGERY,RNNBX,WEST CUMBERLAND HOSPITAL,8419.61
A87006,49 MARINE AVENUE SURGERY,RTD09,WALK IN CENTRE,1655.51
A87006,49 MARINE AVENUE SURGERY,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,1016.06
A87006,49 MARINE AVENUE SURGERY,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,3602.93
A87006,49 MARINE AVENUE SURGERY,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,434.34
A87006,49 MARINE AVENUE SURGERY,RTR45,FRIARAGE HOSPITAL SITE,4217.81
A87006,49 MARINE AVENUE SURGERY,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,3238.87
A86023,BENFIELD PARK MEDICAL GROUP,RXPBA,BISHOP AUCKLAND HOSPITAL,2781.28
A86023,BENFIELD PARK MEDICAL GROUP,RNNBX,WEST CUMBERLAND HOSPITAL,7889.04
A86023,BENFIELD PARK MEDICAL GROUP,RTD09,WALK IN CENTRE,807.41
A86023,BENFIELD PARK MEDICAL GROUP,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,967.14
A86023,BENFIELD PARK MEDICAL GROUP,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,3072.36
A86023,BENFIELD PARK MEDICAL GROUP,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,816.19
A86023,BENFIELD PARK MEDICAL GROUP,RTR45,FRIARAGE HOSPITAL SITE,3937.66
A86023,BENFIELD PARK MEDICAL GROUP,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,2958.72
A86013,DENTON PARK MEDICAL GROUP,RXPBA,BISHOP AUCKLAND HOSPITAL,2860.95
A86013,DENTON PARK MEDICAL GROUP,RNNBX,WEST CUMBERLAND HOSPITAL,7102.13
A86013,DENTON PARK MEDICAL GROUP,RTD09,WALK IN CENTRE,606.97
A86013,DENTON PARK MEDICAL GROUP,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,930.62
A86013,DENTON PARK MEDICAL GROUP,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,2285.45
A86013,DENTON PARK MEDICAL GROUP,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,1391.12
A86013,DENTON PARK MEDICAL GROUP,RTR45,FRIARAGE HOSPITAL SITE,4387.04
A86013,DENTON PARK MEDICAL GROUP,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,3160.1
A85021,SECOND STREET SURGERY,RXPBA,BISHOP AUCKLAND HOSPITAL,2321.23
A85021,SECOND STREET SURGERY,RNNBX,WEST CUMBERLAND HOSPITAL,7586.96
A85021,SECOND STREET SURGERY,RTD09,WALK IN CENTRE,444.44
A85021,SECOND STREET SURGERY,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,1389.24
A85021,SECOND STREET SURGERY,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,2770.28
A85021,SECOND STREET SURGERY,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,1504.84
A85021,SECOND STREET SURGERY,RTR45,FRIARAGE HOSPITAL SITE,3811.79
A85021,SECOND STREET SURGERY,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,2620.38
A89001,DEERNESS PARK MEDICAL GROUP,RXPBA,BISHOP AUCKLAND HOSPITAL,2466.64
A89001,DEERNESS PARK MEDICAL GROUP,RNNBX,WEST CUMBERLAND HOSPITAL,8842.58
A89001,DEERNESS PARK MEDICAL GROUP,RTD09,WALK IN CENTRE,1950.39
A89001,DEERNESS PARK MEDICAL GROUP,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,2043.13
A89001,DEERNESS PARK MEDICAL GROUP,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,4025.9
A89001,DEERNESS PARK MEDICAL GROUP,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,1882.8
A89001,DEERNESS PARK MEDICAL GROUP,RTR45,FRIARAGE HOSPITAL SITE,3109.69
A89001,DEERNESS PARK MEDICAL GROUP,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,2130.76
A84040,HUMSHAUGH & WARK MED GRP,RXPBA,BISHOP AUCKLAND HOSPITAL,3275.98
A84040,HUMSHAUGH & WARK MED GRP,RNNBX,WEST CUMBERLAND HOSPITAL,6050.24
A84040,HUMSHAUGH & WARK MED GRP,RTD09,WALK IN CENTRE,1836.33
A84040,HUMSHAUGH & WARK MED GRP,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,2266.48
A84040,HUMSHAUGH & WARK MED GRP,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,1312.94
A84040,HUMSHAUGH & WARK MED GRP,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,2726.98
A84040,HUMSHAUGH & WARK MED GRP,RTR45,FRIARAGE HOSPITAL SITE,5486.37
A84040,HUMSHAUGH & WARK MED GRP,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,4389.47
A89034,PARK LANE PRACTICE,RXPBA,BISHOP AUCKLAND HOSPITAL,2474.86
A89034,PARK LANE PRACTICE,RNNBX,WEST CUMBERLAND HOSPITAL,8784.11
A89034,PARK LANE PRACTICE,RTD09,WALK IN CENTRE,1893.4
A89034,PARK LANE PRACTICE,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,1986.13
A89034,PARK LANE PRACTICE,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,3967.43
A89034,PARK LANE PRACTICE,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,1825.8
A89034,PARK LANE PRACTICE,RTR45,FRIARAGE HOSPITAL SITE,3183.76
A89034,PARK LANE PRACTICE,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,2204.83
A84020,GUIDEPOST MEDICAL GROUP,RXPBA,BISHOP AUCKLAND HOSPITAL,3422.29
A84020,GUIDEPOST MEDICAL GROUP,RNNBX,WEST CUMBERLAND HOSPITAL,8244.57
A84020,GUIDEPOST MEDICAL GROUP,RTD09,WALK IN CENTRE,1573.34
A84020,GUIDEPOST MEDICAL GROUP,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,716.43
A84020,GUIDEPOST MEDICAL GROUP,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,3427.89
A84020,GUIDEPOST MEDICAL GROUP,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,1340.46
A84020,GUIDEPOST MEDICAL GROUP,RTR45,FRIARAGE HOSPITAL SITE,4578.67
A84020,GUIDEPOST MEDICAL GROUP,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,3599.74
A88608,RAVENSWORTH SURGERY,RXPBA,BISHOP AUCKLAND HOSPITAL,2457.75
A88608,RAVENSWORTH SURGERY,RNNBX,WEST CUMBERLAND HOSPITAL,8789.63
A88608,RAVENSWORTH SURGERY,RTD09,WALK IN CENTRE,1659.08
A88608,RAVENSWORTH SURGERY,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,1578.31
A88608,RAVENSWORTH SURGERY,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,3972.95
A88608,RAVENSWORTH SURGERY,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,1417.98
A88608,RAVENSWORTH SURGERY,RTR45,FRIARAGE HOSPITAL SITE,3614.55
A88608,RAVENSWORTH SURGERY,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,2635.61
A84044,UNION BRAE & NORHAM PRAC,RXPBA,BISHOP AUCKLAND HOSPITAL,6518.65
A84044,UNION BRAE & NORHAM PRAC,RNNBX,WEST CUMBERLAND HOSPITAL,9634.29
A84044,UNION BRAE & NORHAM PRAC,RTD09,WALK IN CENTRE,4361.84
A84044,UNION BRAE & NORHAM PRAC,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,3976.33
A84044,UNION BRAE & NORHAM PRAC,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,6216.38
A84044,UNION BRAE & NORHAM PRAC,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,4436.83
A84044,UNION BRAE & NORHAM PRAC,RTR45,FRIARAGE HOSPITAL SITE,7675.04
A84044,UNION BRAE & NORHAM PRAC,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,6696.1
A85026,BEACON VIEW MEDICAL CENTRE,RXPBA,BISHOP AUCKLAND HOSPITAL,2062.75
A85026,BEACON VIEW MEDICAL CENTRE,RNNBX,WEST CUMBERLAND HOSPITAL,7967.56
A85026,BEACON VIEW MEDICAL CENTRE,RTD09,WALK IN CENTRE,905.82
A85026,BEACON VIEW MEDICAL CENTRE,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,1769.84
A85026,BEACON VIEW MEDICAL CENTRE,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,3150.88
A85026,BEACON VIEW MEDICAL CENTRE,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,1725.69
A85026,BEACON VIEW MEDICAL CENTRE,RTR45,FRIARAGE HOSPITAL SITE,3557.21
A85026,BEACON VIEW MEDICAL CENTRE,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,2361.9
A86010,BIDDLESTONE HEALTH GROUP,RXPBA,BISHOP AUCKLAND HOSPITAL,2821.26
A86010,BIDDLESTONE HEALTH GROUP,RNNBX,WEST CUMBERLAND HOSPITAL,7807.77
A86010,BIDDLESTONE HEALTH GROUP,RTD09,WALK IN CENTRE,726.15
A86010,BIDDLESTONE HEALTH GROUP,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,940.89
A86010,BIDDLESTONE HEALTH GROUP,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,2991.09
A86010,BIDDLESTONE HEALTH GROUP,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,856.18
A86010,BIDDLESTONE HEALTH GROUP,RTR45,FRIARAGE HOSPITAL SITE,3977.65
A86010,BIDDLESTONE HEALTH GROUP,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,2998.71
A84039,GAS HOUSE LANE SURGERY,RXPBA,BISHOP AUCKLAND HOSPITAL,3672.93
A84031,GREYSTOKE SURGERY,RXPBA,BISHOP AUCKLAND HOSPITAL,3672.93
A84039,GAS HOUSE LANE SURGERY,RNNBX,WEST CUMBERLAND HOSPITAL,8142.21
A84031,GREYSTOKE SURGERY,RNNBX,WEST CUMBERLAND HOSPITAL,8142.21
A84039,GAS HOUSE LANE SURGERY,RTD09,WALK IN CENTRE,1516.12
A84031,GREYSTOKE SURGERY,RTD09,WALK IN CENTRE,1516.12
A84039,GAS HOUSE LANE SURGERY,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,1130.61
A84031,GREYSTOKE SURGERY,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,1130.61
A84039,GAS HOUSE LANE SURGERY,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,3325.53
A84031,GREYSTOKE SURGERY,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,3325.53
